feature_id,identifiability_score,decoder_norm,activation_frequency
246,0.4427227315739285,1.0,0.0006694712
247,0.81985296593139,1.0,0.0013389424
248,0.3428518960586949,1.0,0.0004523454
249,0.4446607085429883,1.0000001,0.00036187633
250,0.5039564589147464,1.0,7.237527e-05
251,0.5246603895037415,1.0,0.0010132537
252,0.3571456005630758,1.0,6.3328356e-05
253,0.3867009276031303,1.0,0.00093183154
254,0.30268157280703,1.0,0.00053376757
255,0.4933660134874972,1.0,0.00038901705
256,0.3852273634909923,1.0,0.0001085629
257,0.3142736097210501,1.0,0.00085945625
258,0.5869061588038943,1.0,7.237527e-05
259,0.4734514846011511,1.0,9.046908e-05
260,0.2662577720783642,1.0000001,0.00137513
261,0.3872835646314865,1.0,0.0021531642
262,0.327040181358242,0.9999999,0.0013118017
263,0.5317229833009824,1.0,0.00044329852
264,0.3541071440253761,1.0,0.0016917718
265,0.3152388700566794,1.0,0.0013389424
266,0.5992304849959526,1.0,0.0012394264
267,0.4272301947231222,0.99999994,0.00019903199
268,0.3819227716166761,1.0,0.0014565522
269,0.6546865153341546,1.0,0.003926358
270,0.2864084024570432,0.99999994,0.0022074457
271,0.393498896646539,1.0,0.0003075949
272,0.5026472941231448,1.0000001,0.0003166418
273,0.2853533974230922,0.99999994,0.0006423305
274,0.5167417386777724,1.0,1.8093817e-05
275,0.3688995734285883,1.0,0.0
276,0.64443674808967,1.0,0.0008504094
277,0.3459459353742014,0.9999999,0.0021350703
278,0.6692804506360183,1.0,9.046908e-06
